state3,confirmed,deaths,incidenceRate,fatalityRate
West Virginia,6983,90,9518.681588,1.288844336
West Virginia,2795,12,9740.372887,0.429338104
West Virginia,752,11,7871.048775,1.462765957
West Virginia,651,9,4755.990649,1.382488479
West Virginia,843,22,6704.843713,2.609727165
West Virginia,1254,23,7511.230907,1.834130781
West Virginia,545,11,7969.001316,2.018348624
West Virginia,738,12,8590.385287,1.62601626
West Virginia,0,0,,
West Virginia,1940,33,8024.487095,1.701030928
West Virginia,3168,41,8040.201005,1.294191919
West Virginia,532,8,6556.568893,1.503759398
West Virginia,1377,31,9140.391636,2.251270879
West Virginia,450,4,7730.630476,0.888888889
West Virginia,7898,173,9456.644077,2.190427956
West Virginia,2027,39,9939.197803,1.924025654
Wisconsin,1952,19,9653.808111,0.973360656
Wisconsin,1393,15,8951.291608,1.076812635
Wisconsin,6030,84,13327.73406,1.393034826
Wisconsin,1288,19,8566.108007,1.47515528
Wisconsin,35543,293,13435.67373,0.8243536
Wisconsin,1414,7,10851.0475,0.495049505
Wisconsin,1574,24,10211.49604,1.524777637
Wisconsin,6516,56,13008.84426,0.859422959
Wisconsin,7678,96,11874.78734,1.250325606
Wisconsin,3692,64,10617.12774,1.73347779
Wisconsin,5908,69,10269.06765,1.167907921
Wisconsin,1795,19,11127.64243,1.058495822
Wisconsin,46588,333,8521.753446,0.714776337
Wisconsin,12918,194,14706.45158,1.501780461
Wisconsin,2844,30,10279.0227,1.054852321
Wisconsin,4978,61,11536.50058,1.225391724
Wisconsin,5095,33,11230.38265,0.647693817
Wisconsin,11957,121,11426.14147,1.011959522
Wisconsin,506,13,11781.14086,2.56916996
Wisconsin,13810,132,13355.51193,0.955829109
Wisconsin,1042,26,11572.63438,2.495201536
Wisconsin,5739,93,11156.90429,1.620491375
Wisconsin,3646,25,9864.718615,0.68568294
Wisconsin,2050,23,10839.10538,1.12195122
Wisconsin,2147,13,9067.488808,0.605496041
Wisconsin,702,40,12343.94232,5.698005698
Wisconsin,2713,28,13142.4696,1.032067822
Wisconsin,9661,133,11396.85498,1.376669082
Wisconsin,3339,30,12511.70982,0.898472597
Wisconsin,18683,331,11018.45354,1.77166408
Wisconsin,2715,36,13286.67906,1.325966851
Wisconsin,13593,89,11517.92977,0.654748768
Wisconsin,1730,10,10381.0381,0.578034682
Wisconsin,2201,48,11470.11309,2.180826897
Wisconsin,3285,94,11905.19335,2.861491629
Wisconsin,8900,91,11268.53294,1.02247191
Wisconsin,16393,225,12081.03646,1.372537059
Wisconsin,4703,72,11655.51425,1.530937699
Wisconsin,1587,28,10190.06036,1.764335224
Wisconsin,814,11,17866.5496,1.351351351
Wisconsin,117317,1395,12404.96719,1.189085981
Wisconsin,4723,41,10211.22954,0.868092314
Wisconsin,5084,68,13403.63828,1.337529504
Wisconsin,3811,77,10706.55991,2.020467069
Wisconsin,23843,233,12690.20944,0.97722602
Wisconsin,9281,100,10402.25956,1.0774701
Wisconsin,890,7,12213.53095,0.786516854
Wisconsin,4976,43,11638.67708,0.86414791
Wisconsin,4809,61,10983.71514,1.26845498
Wisconsin,7425,72,10491.43729,0.96969697
Wisconsin,1346,7,10081.64182,0.520059435
Wisconsin,25233,388,12853.58436,1.537668926
Wisconsin,1396,16,8091.815442,1.146131805
Wisconsin,18315,204,11211.84666,1.113841114
Wisconsin,1440,19,10156.58062,1.319444444
Wisconsin,6221,56,9653.642035,0.90017682
Wisconsin,1834,28,11076.21693,1.526717557
Wisconsin,5329,85,13029.65843,1.595045975
Wisconsin,14771,162,12806.48517,1.096743619
Wisconsin,9771,66,10774.42191,0.675468222
Wisconsin,2130,34,10470.43209,1.596244131
Wisconsin,3664,46,12357.92101,1.255458515
Wisconsin,0,0,,
Wisconsin,2019,42,6550.515865,2.080237741
Wisconsin,2429,43,10943.90629,1.770275834
Wisconsin,12455,165,11991.18111,1.324769169
Wisconsin,1583,23,10069.97455,1.452937461
Wisconsin,16878,178,12407.19232,1.054627326
Wisconsin,49105,614,12148.74888,1.250381835
Wisconsin,6072,166,11908.2173,2.733860343
Wisconsin,2573,37,10526.53111,1.438010105
Wisconsin,21420,222,12460.22559,1.036414566
Wisconsin,7674,97,10512.47277,1.26400834
Wyoming,4537,15,11669.23868,0.330614944
Wyoming,1186,34,10059.37235,2.866779089
Wyoming,5061,60,10921.21448,1.185536455
Wyoming,1613,23,10898.64865,1.425914445
Wyoming,1013,17,7328.895963,1.678183613
Wyoming,448,12,5907.172996,2.678571429
Wyoming,5255,84,13384.78388,1.59847764
Wyoming,1227,24,9287.714783,1.95599022
Wyoming,369,3,8361.658736,0.81300813
Wyoming,729,10,8632.326821,1.371742112
Wyoming,9655,114,9703.517588,1.18073537
Wyoming,1415,12,7135.653051,0.848056537
Wyoming,8131,138,10181.82274,1.697208215
Wyoming,164,2,6960.950764,1.219512195
Wyoming,2850,30,9762.279921,1.052631579
Wyoming,663,11,7899.44001,1.659125189
Wyoming,3227,31,10585.53387,0.960644562
Wyoming,797,7,8107.008443,0.878293601
Wyoming,4558,39,10764.47111,0.855638438
Wyoming,3785,9,16131.09444,0.237780713
Wyoming,2287,13,11307.22832,0.568430258
Wyoming,0,1,,
Wyoming,924,26,11838.56502,2.813852814
Wyoming,655,5,9455.752851,0.763358779
